GeneName,RNA-seq-up,RNA-seq-down,RNA-seq-all,miRNA-seq-up,miRNA-seq-down,miRNA-seq-all,ncRNA-seq-up,ncRNA-seq-down,ncRNA-seq-all,unchange_RNA-seq,HN5_RNA-seq,unchange_miRNA-seq,HN5_miRNA-seq,unchange_ncRNA-seq,HN5_ncRNA-seq,PRO-seq-up,PRO-seq-down,PRO-seq-all,unchange_PRO-seq,HN5_PRO-seq,Timelapse-seq-up,Timelapse-seq-down,Timelapse-seq-all,unchange_Timelapse-seq,HN5_Timelapse-seq,Ribo-seq-up,Ribo-seq-down,Ribo-seq-all,unchange_Ribo-seq,HN5_Ribo-seq,all(check),Total_HN-score
Dtymk,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Duox1,0,0,169,0,0,9,0,0,2,169,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Gpr107,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Slc6a12,10,13,169,0,0,9,0,0,2,146,-3,9,0,2,0,3,5,34,26,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Slc6a11,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Gm28038,16,15,169,0,0,9,0,0,2,138,1,9,0,2,0,3,8,34,23,-5,0,1,8,7,-1,0,0,20,20,0,242,-5
Dus2,2,3,169,0,0,9,0,0,2,164,-1,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,2,20,18,-2,242,-5
Dusp10,2,3,169,0,0,9,0,0,2,164,-1,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,1,20,19,-1,242,-5
Dusp19,2,2,169,0,0,9,1,0,2,165,0,9,0,1,1,0,7,34,27,-7,2,0,8,6,2,1,2,20,17,-1,242,-5
Gpr141b,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Gpr155,2,4,169,0,0,9,0,0,2,163,-2,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,1,20,19,-1,242,-5
Tmem200a,8,14,169,0,0,9,0,0,2,147,-6,9,0,2,0,0,0,34,34,0,1,0,8,7,1,0,0,20,20,0,242,-5
Dym,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Gpr160,9,8,169,0,1,9,0,0,2,152,1,8,-1,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Tmem198b,3,1,169,0,0,9,0,0,2,165,2,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,2,20,18,-2,242,-5
Gm21983,6,9,169,0,0,9,0,0,2,154,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Dnajc19,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Cwf19l1,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Cxadr,3,4,169,0,0,9,0,0,2,162,-1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,1,0,20,19,1,242,-5
Snx4,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Tomt,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,0,20,20,0,242,-5
Decr1,3,0,169,0,0,9,0,0,2,166,3,9,0,2,0,0,9,34,25,-9,1,0,8,7,1,0,0,20,20,0,242,-5
Spag1,3,5,169,0,0,9,1,0,2,161,-2,9,0,1,1,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Gm50253,5,4,169,0,0,9,0,0,2,160,1,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,0,20,20,0,242,-5
Snx24,6,3,169,0,0,9,0,0,2,160,3,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,1,20,19,-1,242,-5
Gm42688,1,2,169,0,0,9,1,0,2,166,-1,9,0,1,1,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Ddx55,1,1,169,0,0,9,0,0,2,167,0,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,2,20,18,-2,242,-5
Snx15,2,0,169,0,1,9,0,0,2,167,2,8,-1,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Dhx33,4,2,169,0,0,9,1,0,2,163,2,9,0,1,1,0,5,34,29,-5,0,0,8,8,0,0,3,20,17,-3,242,-5
Ddx42,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Snx11,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,6,34,28,-6,1,0,8,7,1,0,1,20,19,-1,242,-5
Ddx31,2,3,169,0,0,9,0,0,2,164,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Snurf,13,17,169,0,0,9,0,0,2,139,-4,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,1,20,19,-1,242,-5
Gm5142,2,7,169,0,0,9,0,0,2,160,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Dhx8,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,1,1,20,18,0,242,-5
Sntn,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Tox4,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Sntb2,2,1,169,0,2,9,0,0,2,166,1,7,-2,2,0,0,3,34,31,-3,0,0,8,8,0,0,1,20,19,-1,242,-5
Ddx1,3,0,169,0,0,9,0,0,2,166,3,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,1,20,19,-1,242,-5
Ddt,2,0,169,1,1,9,0,0,2,167,2,7,0,2,0,0,7,34,27,-7,0,0,8,8,0,1,1,20,18,0,242,-5
Ddrgk1,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Spag6l,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Tnfrsf22,2,2,169,0,0,9,0,0,2,165,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Dimt1,2,2,169,0,0,9,0,1,2,165,0,9,0,1,-1,1,7,34,26,-6,0,0,8,8,0,2,0,20,18,2,242,-5
Tpgs1,2,0,169,0,1,9,0,1,2,167,2,8,-1,1,-1,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Gm49630,4,9,169,0,0,9,0,0,2,156,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Gm49510,10,12,169,0,0,9,0,0,2,147,-2,9,0,2,0,0,6,34,28,-6,4,1,8,3,3,0,0,20,20,0,242,-5
Spata17,4,7,169,0,0,9,0,0,2,158,-3,9,0,2,0,1,2,34,31,-1,1,0,8,7,1,0,2,20,18,-2,242,-5
Snx8,2,0,169,0,0,9,0,1,2,167,2,9,0,1,-1,0,5,34,29,-5,0,0,8,8,0,1,2,20,17,-1,242,-5
Tnk2,2,3,169,1,0,9,0,0,2,164,-1,8,1,2,0,0,6,34,28,-6,0,0,8,8,0,1,0,20,19,1,242,-5
Dgcr8,2,0,169,1,0,9,0,0,2,167,2,8,1,2,0,0,7,34,27,-7,0,0,8,8,0,0,1,20,19,-1,242,-5
Gm45692,8,15,169,0,0,9,1,0,2,146,-7,9,0,1,1,0,0,34,34,0,1,0,8,7,1,0,0,20,20,0,242,-5
Sox15,9,5,169,0,0,9,0,0,2,155,4,9,0,2,0,0,8,34,26,-8,0,1,8,7,-1,0,0,20,20,0,242,-5
Gm45753,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Gm45783,10,13,169,0,0,9,0,0,2,146,-3,9,0,2,0,4,6,34,24,-2,1,1,8,6,0,1,1,20,18,0,242,-5
Tnp2,11,14,169,3,0,9,0,0,2,144,-3,6,3,2,0,2,7,34,25,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Gm4707,26,26,169,0,0,9,0,0,2,117,0,9,0,2,0,0,7,34,27,-7,2,0,8,6,2,0,0,20,20,0,242,-5
Sostdc1,2,7,169,0,0,9,0,0,2,160,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Dhrs1,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Sp8,0,3,169,0,0,9,0,0,2,166,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Dennd2c,0,1,169,0,0,9,0,0,2,168,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Dennd1a,4,0,169,0,0,9,0,0,2,165,4,9,0,2,0,0,8,34,26,-8,0,0,8,8,0,1,2,20,17,-1,242,-5
Gm4922,3,6,169,0,0,9,0,0,2,160,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Tollip,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Tomm20,2,2,169,0,1,9,0,0,2,165,0,8,-1,2,0,0,4,34,30,-4,0,0,8,8,0,1,1,20,18,0,242,-5
Sod2,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Gm49337,14,22,169,0,0,9,0,0,2,133,-8,9,0,2,0,0,0,34,34,0,1,0,8,7,1,2,0,20,18,2,242,-5
Defb33,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Spaca3,2,7,169,0,0,9,0,0,2,160,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Gm49359,3,2,169,0,0,9,0,0,2,164,1,9,0,2,0,1,8,34,25,-7,0,0,8,8,0,1,0,20,19,1,242,-5
Gm49387,6,12,169,0,0,9,0,0,2,151,-6,9,0,2,0,0,0,34,34,0,0,0,8,8,0,1,0,20,19,1,242,-5
Gm49391,18,23,169,0,0,9,0,0,2,128,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Gm49395,24,24,169,0,0,9,0,0,2,121,0,9,0,2,0,2,7,34,25,-5,1,1,8,6,0,0,0,20,20,0,242,-5
Gm49396,5,3,169,0,0,9,0,0,2,161,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Dis3,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Snrnp70,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,8,34,26,-8,0,0,8,8,0,1,0,20,19,1,242,-5
Cxcl15,3,3,169,0,0,9,0,0,2,163,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Gm6408,5,10,169,0,0,9,0,0,2,154,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Tmprss11b,1,2,169,0,0,9,0,0,2,166,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Dnah5,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Spdye4c,3,10,169,0,0,9,0,0,2,156,-7,9,0,2,0,4,2,34,28,2,0,0,8,8,0,0,0,20,20,0,242,-5
Dnai2,2,10,169,0,0,9,0,0,2,157,-8,9,0,2,0,2,0,34,32,2,1,0,8,7,1,0,0,20,20,0,242,-5
D3Ertd751e,2,3,169,0,0,9,1,0,2,164,-1,9,0,1,1,0,5,34,29,-5,0,0,8,8,0,1,1,20,18,0,242,-5
Smpdl3b,2,3,169,0,0,9,0,0,2,164,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Gm35060,5,11,169,0,0,9,0,0,2,153,-6,9,0,2,0,3,2,34,29,1,0,0,8,8,0,0,0,20,20,0,242,-5
D130043K22Rik,1,4,169,0,0,9,0,0,2,164,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
D10Wsu102e,0,1,169,0,1,9,0,0,2,168,-1,8,-1,2,0,0,3,34,31,-3,0,0,8,8,0,0,0,20,20,0,242,-5
Spef1,2,3,169,0,0,9,1,0,2,164,-1,9,0,1,1,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Cyrib,4,1,169,0,0,9,0,0,2,164,3,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,2,20,18,-2,242,-5
Spef2,2,7,169,0,0,9,0,0,2,160,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Tmem86b,3,2,169,0,0,9,0,1,2,164,1,9,0,1,-1,0,6,34,28,-6,1,0,8,7,1,0,0,20,20,0,242,-5
Gm7073,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Traj31,0,0,169,0,0,9,0,0,2,169,0,9,0,2,0,1,6,34,27,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Spen,2,3,169,0,0,9,0,0,2,164,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Gm7347,5,10,169,0,0,9,0,0,2,154,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Cyp2w1,1,1,169,0,0,9,0,0,2,167,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Tmem72,4,4,169,0,2,9,0,0,2,161,0,7,-2,2,0,0,3,34,31,-3,0,0,8,8,0,0,0,20,20,0,242,-5
Dnajc15,3,0,169,0,0,9,1,0,2,166,3,9,0,1,1,0,8,34,26,-8,0,0,8,8,0,0,1,20,19,-1,242,-5
Spi1,8,7,169,0,0,9,0,0,2,154,1,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,0,20,20,0,242,-5
Cybrd1,0,0,169,0,0,9,0,0,2,169,0,9,0,2,0,1,6,34,27,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Cyb5rl,3,6,169,0,0,9,0,0,2,160,-3,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,1,0,20,19,1,242,-5
Cyb5r2,5,10,169,0,0,9,0,0,2,154,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Smim19,4,0,169,0,0,9,0,0,2,165,4,9,0,2,0,0,8,34,26,-8,0,0,8,8,0,0,1,20,19,-1,242,-5
Dnaaf6b,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Smug1,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Dctn1,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Spcs1,4,2,169,0,1,9,0,0,2,163,2,8,-1,2,0,0,6,34,28,-6,0,0,8,8,0,0,0,20,20,0,242,-5
Snrnp35,2,1,169,0,1,9,0,0,2,166,1,8,-1,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Dcps,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,0,20,20,0,242,-5
Tnfrsf13b,5,6,169,0,0,9,0,0,2,158,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Gm3727,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Dixdc1,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Tpmt,4,1,169,0,0,9,0,0,2,164,3,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,2,20,18,-2,242,-5
Dclre1b,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,1,1,20,18,0,242,-5
Dkc1,3,4,169,0,0,9,0,0,2,162,-1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,1,1,20,18,0,242,-5
Dlgap2,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Dclk1,4,3,169,0,0,9,0,0,2,162,1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Dlx3,2,8,169,0,0,9,0,0,2,159,-6,9,0,2,0,3,2,34,29,1,0,0,8,8,0,0,0,20,20,0,242,-5
Dcdc2c,6,8,169,0,2,9,2,0,2,155,-2,7,-2,0,2,0,3,34,31,-3,0,0,8,8,0,0,0,20,20,0,242,-5
Tmtc4,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Dcaf5,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,2,20,18,-2,242,-5
Dmac1,3,0,169,0,1,9,0,0,2,166,3,8,-1,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Dmac2,2,0,169,0,1,9,0,0,2,167,2,8,-1,2,0,2,6,34,26,-4,0,0,8,8,0,0,2,20,18,-2,242,-5
Snapc4,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,1,1,20,18,0,242,-5
Dcaf12,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Tmsb4x,5,5,169,0,0,9,0,0,2,159,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Dbi,3,2,169,0,2,9,0,0,2,164,1,7,-2,2,0,0,5,34,29,-5,0,0,8,8,0,1,0,20,19,1,242,-5
Gm597,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Daw1,3,8,169,0,0,9,0,0,2,158,-5,9,0,2,0,1,1,34,32,0,0,0,8,8,0,0,0,20,20,0,242,-5
Tmprss15,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Dapp1,3,3,169,0,0,9,0,0,2,163,0,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,1,20,19,-1,242,-5
Dapk3,2,0,169,0,1,9,0,0,2,167,2,8,-1,2,0,0,6,34,28,-6,0,0,8,8,0,1,1,20,18,0,242,-5
Gm21637,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Slc39a1,5,1,169,0,0,9,0,0,2,163,4,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,2,7,20,11,-5,242,-5
Cog3,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Skint4,0,2,169,0,0,9,0,0,2,167,-2,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,0,20,20,0,242,-5
Hps1,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,3,20,17,-3,242,-5
Gm17018,2,0,169,0,0,9,1,0,2,167,2,9,0,1,1,0,8,34,26,-8,0,0,8,8,0,0,0,20,20,0,242,-5
Chchd4,2,2,169,0,0,9,0,0,2,165,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Cgref1,6,0,169,0,0,9,0,0,2,163,6,9,0,2,0,0,10,34,24,-10,0,0,8,8,0,0,1,20,19,-1,242,-5
Tspyl3,1,3,169,0,0,9,0,0,2,165,-2,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,0,20,20,0,242,-5
Hrh3,2,7,169,0,0,9,0,0,2,160,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Cga,5,11,169,0,0,9,0,0,2,153,-6,9,0,2,0,1,0,34,33,1,0,0,8,8,0,0,0,20,20,0,242,-5
Hrob,0,6,169,0,0,9,0,0,2,163,-6,9,0,2,0,3,1,34,30,2,0,0,8,8,0,0,1,20,19,-1,242,-5
Six1,0,2,169,0,0,9,0,0,2,167,-2,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,1,20,19,-1,242,-5
Siva1,2,2,169,0,0,9,0,0,2,165,0,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,0,1,20,19,-1,242,-5
Hsbp1,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Cfl1,2,1,169,0,1,9,0,0,2,166,1,8,-1,2,0,0,7,34,27,-7,0,0,8,8,0,2,0,20,18,2,242,-5
Stk4,2,2,169,0,0,9,0,0,2,165,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,1,1,20,18,0,242,-5
Gm16286,3,1,169,0,0,9,0,0,2,165,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,0,1,20,19,-1,242,-5
Sirpb1c,4,9,169,0,0,9,0,0,2,156,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Hsf2,2,1,169,0,0,9,0,0,2,166,1,9,0,2,0,0,4,34,30,-4,0,0,8,8,0,2,4,20,14,-2,242,-5
Hsf5,1,5,169,0,0,9,0,0,2,163,-4,9,0,2,0,0,1,34,33,-1,0,0,8,8,0,0,0,20,20,0,242,-5
Gm16223,2,7,169,0,0,9,0,0,2,160,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Sipa1,2,2,169,0,0,9,1,0,2,165,0,9,0,1,1,0,5,34,29,-5,0,0,8,8,0,0,1,20,19,-1,242,-5
Cfap73,7,9,169,1,0,9,0,0,2,153,-2,8,1,2,0,0,4,34,30,-4,0,0,8,8,0,0,0,20,20,0,242,-5
Cfap65,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Htr1f,0,5,169,0,0,9,0,0,2,164,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Siglech,3,5,169,0,0,9,0,0,2,161,-2,9,0,2,0,0,4,34,30,-4,1,0,8,7,1,0,0,20,20,0,242,-5
Htr2a,3,6,169,0,0,9,0,0,2,160,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Cfap57,1,6,169,0,0,9,0,0,2,162,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Stk33,4,7,169,0,0,9,0,0,2,158,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Eif2b1,4,0,169,0,0,9,0,0,2,165,4,9,0,2,0,0,8,34,26,-8,0,0,8,8,0,0,1,20,19,-1,242,-5
Tm2d2,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Hoxa3,2,9,169,0,0,9,0,0,2,158,-7,9,0,2,0,4,3,34,27,1,0,0,8,8,0,2,1,20,17,1,242,-5
Tshb,8,6,169,0,0,9,0,0,2,155,2,9,0,2,0,2,9,34,23,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Chrm4,2,6,169,0,0,9,0,0,2,161,-4,9,0,2,0,2,3,34,29,-1,0,0,8,8,0,0,0,20,20,0,242,-5
Hmgcr,2,1,169,0,1,9,0,0,2,166,1,8,-1,2,0,0,4,34,30,-4,0,0,8,8,0,0,1,20,19,-1,242,-5
Gm17660,6,11,169,0,0,9,0,0,2,152,-5,9,0,2,0,4,4,34,26,0,0,0,8,8,0,0,0,20,20,0,242,-5
Slc10a7,1,3,169,0,0,9,0,0,2,165,-2,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,0,20,20,0,242,-5
Eif1ad19,4,2,169,0,0,9,0,0,2,163,2,9,0,2,0,0,9,34,25,-9,1,0,8,7,1,1,0,20,19,1,242,-5
Hmgcs1,2,2,169,0,0,9,0,0,2,165,0,9,0,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
Tshz3,0,3,169,0,0,9,0,0,2,166,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Gm17654,3,8,169,0,0,9,0,0,2,158,-5,9,0,2,0,0,0,34,34,0,0,0,8,8,0,0,0,20,20,0,242,-5
Hmgxb4,5,1,169,0,0,9,0,0,2,163,4,9,0,2,0,0,8,34,26,-8,0,0,8,8,0,0,1,20,19,-1,242,-5
Slc10a2,3,6,169,0,0,9,0,0,2,160,-3,9,0,2,0,0,2,34,32,-2,0,0,8,8,0,0,0,20,20,0,242,-5
Tmbim4,2,0,169,1,0,9,0,0,2,167,2,8,1,2,0,1,10,34,23,-9,1,0,8,7,1,0,0,20,20,0,242,-5
Hmox2,2,0,169,0,0,9,1,0,2,167,2,9,0,1,1,0,8,34,26,-8,0,0,8,8,0,0,0,20,20,0,242,-5
Chmp4b,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,1,1,20,18,0,242,-5
Chmp2a,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,7,34,27,-7,0,0,8,8,0,0,0,20,20,0,242,-5
Hnrnpd,2,0,169,0,0,9,0,0,2,167,2,9,0,2,0,0,6,34,28,-6,0,0,8,8,0,1,2,20,17,-1,242,-5
Gm17604,18,19,169,0,0,9,0,0,2,132,-1,9,0,2,0,8,12,34,14,-4,1,1,8,6,0,0,0,20,20,0,242,-5
Gm17555,11,7,169,0,0,9,0,0,2,151,4,9,0,2,0,0,9,34,25,-9,0,0,8,8,0,0,0,20,20,0,242,-5
Hnrnph1,3,0,169,0,0,9,0,0,2,166,3,9,0,2,0,0,8,34,26,-8,0,0,8,8,0,0,0,20,20,0,242,-5
Stk17b,2,3,169,0,0,9,0,0,2,164,-1,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,1,20,19,-1,242,-5
Chid1,2,2,169,0,0,9,0,0,2,165,0,9,0,2,0,0,3,34,31,-3,0,0,8,8,0,0,2,20,18,-2,242,-5
Tma16,2,1,169,0,1,9,0,0,2,166,1,8,-1,2,0,0,5,34,29,-5,0,0,8,8,0,0,0,20,20,0,242,-5
